YEAR_COURSE,PROV_NAME,SBJ_NAME, STUDENT_CNT ,AVG_SCORE,SD_SCORE,MED_SCORE,MOD_SCORE,MIN_SCORE,MAX_SCORE
2562,?????????,??????????," 1,951 ",25.44,14.25,24.00,20.00,0.00,100.00
2562,?????????,???????????," 1,950 ",29.60,8.08,29.00,27.50,8.00,69.50
2562,??????,???????," 2,724 ",52.33,14.45,53.00,54.00,12.00,92.00
2562,??????,??????????," 2,724 ",30.33,10.06,28.00,26.00,8.00,90.00
2562,??????,??????????," 2,724 ",24.39,13.18,24.00,20.00,0.00,100.00
2562,??????,???????????," 2,724 ",29.19,7.80,28.50,23.00,6.50,79.00
2562,???????,???????," 6,507 ",53.17,15.20,54.00,55.00,8.00,95.00
2562,???????,??????????," 6,502 ",31.77,11.99,30.00,26.00,8.00,98.00
2562,???????,??????????," 6,508 ",25.26,13.61,24.00,20.00,0.00,100.00
2562,???????,???????????," 6,501 ",29.24,8.04,29.00,27.00,4.00,86.00
2562,??????,???????," 20,411 ",57.51,15.11,58.00,61.00,11.00,97.00
2562,??????,??????????," 20,409 ",36.18,15.45,32.00,28.00,4.00,100.00
2562,??????,??????????," 20,408 ",28.56,16.87,24.00,20.00,0.00,100.00
2562,??????,???????????," 20,403 ",30.72,8.79,30.00,27.00,2.00,92.00
2562,?????,???????," 9,037 ",57.08,14.36,58.00,57.00,14.00,94.00
2562,?????,??????????," 9,031 ",35.47,14.80,32.00,28.00,8.00,98.00
2562,?????,??????????," 9,037 ",28.30,16.57,24.00,20.00,0.00,100.00
2562,?????,???????????," 9,030 ",30.69,8.98,29.50,29.00,4.50,94.00
2562,????????,???????," 5,267 ",57.18,14.73,58.00,61.00,15.00,96.00
2562,????????,??????????," 5,267 ",34.58,14.41,32.00,28.00,8.00,100.00
2562,????????,??????????," 5,268 ",28.26,16.55,24.00,20.00,0.00,100.00
2562,????????,???????????," 5,267 ",30.58,8.65,29.50,27.00,8.00,92.00
2562,????,???????," 2,280 ",57.06,14.31,58.00,63.00,14.00,93.00
2562,????,??????????," 2,281 ",32.78,12.33,30.00,30.00,10.00,94.00
2562,????,??????????," 2,276 ",27.51,14.88,24.00,20.00,4.00,96.00
2562,????,???????????," 2,279 ",30.37,8.15,29.50,27.00,10.00,84.00
2562,??????????,???????," 8,021 ",53.87,15.40,54.00,57.00,13.00,95.00
2562,??????????,??????????," 8,011 ",31.95,12.12,30.00,28.00,2.00,94.00
2562,??????????,??????????," 8,011 ",25.62,14.40,24.00,20.00,0.00,100.00
2562,??????????,???????????," 8,012 ",29.59,8.11,29.00,25.00,0.00,84.00
2562,??????????,???????," 5,442 ",53.49,14.69,54.00,58.00,8.00,96.00
2562,??????????,??????????," 5,437 ",32.07,11.98,30.00,28.00,4.00,98.00
2562,??????????,??????????," 5,441 ",24.70,13.51,24.00,20.00,0.00,100.00
2562,??????????,???????????," 5,437 ",29.60,8.25,29.00,27.00,6.00,80.00
2562,???????,???????," 2,808 ",54.03,15.38,54.00,61.00,15.00,95.00
2562,???????,??????????," 2,809 ",31.63,11.97,30.00,30.00,6.00,98.00
2562,???????,??????????," 2,807 ",25.42,13.63,24.00,20.00,0.00,96.00
2562,???????,???????????," 2,809 ",29.37,7.65,29.00,25.00,6.00,73.00
2562,???????,???????," 5,668 ",52.43,14.43,53.00,53.00,14.00,93.00
2562,???????,??????????," 5,667 ",29.99,9.66,28.00,28.00,6.00,92.00
2562,???????,??????????," 5,666 ",23.94,11.76,24.00,20.00,0.00,100.00
2562,???????,???????????," 5,665 ",28.93,7.36,28.50,25.00,6.00,67.00
2562,??????????,???????," 25,188 ",53.95,14.86,54.00,56.00,0.00,97.00
2562,??????????,??????????," 25,174 ",31.71,12.17,30.00,28.00,6.00,98.00
2562,??????????,??????????," 25,184 ",25.51,14.52,24.00,20.00,0.00,100.00
2562,??????????,???????????," 25,166 ",29.78,8.31,29.00,27.00,6.00,96.00
2562,?????????,???????," 15,861 ",54.00,14.82,54.00,60.00,13.00,98.00
2562,?????????,??????????," 15,856 ",30.52,10.40,28.00,28.00,4.00,96.00
2562,?????????,??????????," 15,863 ",24.74,13.70,24.00,20.00,0.00,100.00
2562,?????????,???????????," 15,854 ",29.62,8.23,29.00,27.00,4.00,92.00
2562,????????,???????," 13,010 ",55.62,14.74,56.00,54.00,16.00,96.00
2562,????????,??????????," 13,004 ",31.05,10.77,30.00,28.00,6.00,100.00
2562,????????,??????????," 13,003 ",25.66,14.22,24.00,20.00,0.00,100.00
2562,????????,???????????," 13,003 ",29.86,8.16,29.00,29.00,0.00,88.00
2562,????????,???????," 13,090 ",53.47,14.39,54.00,57.00,14.00,95.00
2562,????????,??????????," 13,081 ",29.99,9.94,28.00,28.00,8.00,94.00
2562,????????,??????????," 13,094 ",23.63,12.25,20.00,20.00,0.00,100.00
2562,????????,???????????," 13,083 ",29.26,7.78,28.50,27.00,6.50,83.50
2562,???????????,???????," 19,192 ",52.65,14.92,53.00,56.00,11.00,96.00
2562,???????????,??????????," 19,189 ",30.23,10.88,28.00,28.00,4.00,100.00
2562,???????????,??????????," 19,193 ",23.94,13.37,20.00,20.00,0.00,100.00
2562,???????????,???????????," 19,184 ",29.23,7.90,28.50,27.00,6.00,88.00
2562,?????,???????," 4,877 ",53.14,14.40,54.00,59.00,8.00,93.00
2562,?????,??????????," 4,871 ",30.11,9.59,28.00,28.00,6.00,98.00
2562,?????,??????????," 4,877 ",23.81,12.48,20.00,20.00,0.00,100.00
2562,?????,???????????," 4,872 ",29.24,7.65,29.00,25.00,10.00,76.00
2562,???????,???????," 9,866 ",52.33,14.82,53.00,53.00,12.00,94.00
2562,???????,??????????," 9,858 ",30.03,10.08,28.00,28.00,6.00,96.00
2562,???????,??????????," 9,868 ",24.13,12.78,20.00,20.00,0.00,100.00
2562,???????,???????????," 9,860 ",29.32,7.92,29.00,27.00,6.00,86.00
2562,??????????,???????," 3,683 ",53.55,14.80,54.00,62.00,13.00,97.00
2562,??????????,??????????," 3,674 ",29.83,9.86,28.00,28.00,8.00,88.00
2562,??????????,??????????," 3,687 ",24.07,13.07,20.00,20.00,0.00,100.00
2562,??????????,???????????," 3,679 ",29.30,7.77,29.00,29.50,2.00,74.50
2562,??????,???????," 4,271 ",52.55,14.53,53.00,53.00,15.00,92.00
2562,??????,??????????," 4,269 ",29.29,8.97,28.00,26.00,8.00,80.00
2562,??????,??????????," 4,267 ",23.17,11.30,20.00,20.00,0.00,92.00
2562,??????,???????????," 4,267 ",29.07,7.39,29.00,25.00,6.00,77.50
2562,???????????,???????," 4,408 ",52.63,14.20,53.00,51.00,15.00,92.00
2562,???????????,??????????," 4,403 ",29.13,8.70,28.00,26.00,6.00,98.00
2562,???????????,??????????," 4,406 ",22.88,10.69,20.00,20.00,0.00,96.00
2562,???????????,???????????," 4,395 ",28.88,7.41,28.50,27.00,2.00,62.00
2562,???????,???????," 17,073 ",54.36,15.00,55.00,52.00,11.00,96.00
2562,???????,??????????," 17,059 ",32.01,12.66,30.00,26.00,6.00,100.00
2562,???????,??????????," 17,068 ",25.57,14.79,24.00,20.00,0.00,100.00
2562,???????,???????????," 17,054 ",29.98,8.30,29.50,27.00,2.50,96.00
2562,????????,???????," 15,102 ",53.16,14.64,53.00,52.00,11.00,98.00
2562,????????,??????????," 15,103 ",31.64,12.10,30.00,26.00,6.00,98.00
2562,????????,??????????," 15,101 ",25.10,14.23,24.00,20.00,0.00,100.00
2562,????????,???????????," 15,097 ",29.83,8.30,29.00,25.00,8.00,96.00
2562,???,???????," 5,954 ",53.60,15.13,54.00,55.00,13.00,95.00
2562,???,??????????," 5,935 ",30.81,11.32,28.00,28.00,8.00,98.00
2562,???,??????????," 5,954 ",24.73,14.03,24.00,20.00,0.00,100.00
2562,???,???????????," 5,935 ",29.51,7.93,29.00,31.00,8.00,85.50
2562,???????,???????," 5,216 ",53.20,15.19,54.00,57.00,10.00,96.00
2562,???????,??????????," 5,210 ",30.99,11.19,28.00,26.00,8.00,98.00
2562,???????,??????????," 5,214 ",24.42,13.02,24.00,20.00,0.00,100.00
2562,???????,???????????," 5,210 ",29.47,7.96,29.00,25.00,6.50,87.50
2562,?????????,???????," 7,503 ",55.20,14.45,56.00,59.00,11.00,92.00
2562,?????????,??????????," 7,498 ",31.35,11.27,30.00,28.00,6.00,96.00
2562,?????????,??????????," 7,497 ",26.15,15.12,24.00,20.00,0.00,100.00
2562,?????????,???????????," 7,494 ",29.95,8.10,29.50,25.00,4.50,77.50
2562,????????,???????," 11,438 ",53.28,15.23,53.00,54.00,8.00,97.00
2562,????????,??????????," 11,427 ",30.72,11.06,28.00,28.00,6.00,94.00
2562,????????,??????????," 11,439 ",24.92,14.39,24.00,20.00,0.00,100.00
2562,????????,???????????," 11,430 ",29.73,8.40,29.00,25.00,6.00,89.50
2562,?????????,???????," 7,594 ",54.97,14.02,55.00,51.00,16.00,93.00
2562,?????????,??????????," 7,598 ",30.49,9.99,28.00,26.00,6.00,96.00
2562,?????????,??????????," 7,597 ",24.37,12.97,24.00,20.00,0.00,100.00
2562,?????????,???????????," 7,601 ",29.58,7.80,29.00,27.00,6.00,78.00
2562,??????,???????," 11,723 ",53.73,14.52,54.00,59.00,12.00,95.00
2562,??????,??????????," 11,696 ",30.36,10.26,28.00,28.00,8.00,94.00
2562,??????,??????????," 11,719 ",24.38,12.66,24.00,20.00,0.00,100.00
2562,??????,???????????," 11,703 ",29.30,7.57,29.00,27.00,6.50,100.00
2562,??????,???????," 6,968 ",51.83,14.50,52.00,51.00,10.00,95.00
2562,??????,??????????," 6,959 ",29.79,10.15,28.00,26.00,8.00,96.00
2562,??????,??????????," 6,960 ",23.45,12.60,20.00,20.00,0.00,100.00
2562,??????,???????????," 6,966 ",29.21,7.79,28.50,27.00,6.00,75.50
2562,????????,???????," 3,306 ",55.19,14.91,56.00,57.00,12.00,95.00
2562,????????,??????????," 3,302 ",32.14,12.59,30.00,30.00,6.00,96.00
2562,????????,??????????," 3,305 ",26.75,17.35,24.00,20.00,0.00,100.00
2562,????????,???????????," 3,300 ",30.53,9.11,29.50,29.50,8.50,93.00
2562,?????????,???????," 16,958 ",57.44,15.27,58.00,63.00,10.00,99.00
2562,?????????,??????????," 16,980 ",35.92,15.86,32.00,28.00,4.00,100.00
2562,?????????,??????????," 16,956 ",28.62,16.83,24.00,20.00,0.00,100.00
2562,?????????,???????????," 16,979 ",30.95,8.90,30.00,27.00,8.00,96.00
2562,?????,???????," 3,468 ",57.04,14.47,58.00,57.00,2.00,90.00
2562,?????,??????????," 3,471 ",32.94,12.38,30.00,28.00,10.00,92.00
2562,?????,??????????," 3,466 ",27.62,15.25,24.00,20.00,0.00,100.00
2562,?????,???????????," 3,469 ",30.60,8.25,30.00,29.00,8.00,75.50
2562,?????,???????," 6,027 ",56.74,15.11,57.00,58.00,11.00,97.00
2562,?????,??????????," 6,025 ",33.64,13.05,30.00,30.00,6.00,98.00
2562,?????,??????????," 6,025 ",28.33,16.20,24.00,20.00,0.00,100.00
2562,?????,???????????," 6,023 ",31.05,8.81,30.50,31.00,8.50,88.00
2562,?????????,???????," 4,177 ",55.57,14.90,56.00,54.00,14.00,94.00
2562,?????????,??????????," 4,169 ",32.46,12.44,30.00,28.00,6.00,96.00
2562,?????????,??????????," 4,176 ",26.50,14.84,24.00,20.00,0.00,100.00
2562,?????????,???????????," 4,169 ",29.77,8.03,29.00,29.00,8.50,78.50
2562,????,???????," 3,605 ",58.87,15.29,59.00,64.00,14.00,97.00
2562,????,??????????," 3,604 ",34.15,13.09,32.00,30.00,10.00,92.00
2562,????,??????????," 3,605 ",29.59,16.74,24.00,20.00,0.00,100.00
2562,????,???????????," 3,604 ",31.15,8.98,30.00,27.00,7.00,92.00
2562,????,???????," 4,076 ",57.92,15.27,59.00,62.00,11.00,95.00
2562,????,??????????," 4,080 ",33.40,13.23,30.00,28.00,8.00,94.00
2562,????,??????????," 4,074 ",30.33,18.19,24.00,24.00,0.00,100.00
2562,????,???????????," 4,079 ",31.18,9.18,30.00,25.00,9.00,94.00
2562,?????,???????," 3,940 ",58.54,14.14,59.00,62.00,17.00,94.00
2562,?????,??????????," 3,936 ",34.42,12.87,32.00,26.00,6.00,98.00
2562,?????,??????????," 3,942 ",28.40,15.26,24.00,20.00,0.00,100.00
2562,?????,???????????," 3,936 ",31.29,8.43,30.50,29.00,8.00,82.00
2562,????????,???????," 11,707 ",56.20,14.72,57.00,56.00,12.00,96.00
2562,????????,??????????," 11,700 ",33.55,13.38,30.00,28.00,6.00,98.00
2562,????????,??????????," 11,704 ",27.81,16.09,24.00,20.00,0.00,100.00
2562,????????,???????????," 11,702 ",30.57,8.51,29.50,27.00,6.50,86.00
2562,??????????,???????," 3,098 ",51.80,13.84,52.00,60.00,14.00,92.00
2562,??????????,??????????," 3,096 ",29.13,8.88,28.00,26.00,6.00,80.00
2562,??????????,??????????," 3,099 ",23.13,11.53,20.00,20.00,0.00,88.00
2562,??????????,???????????," 3,096 ",28.76,7.43,28.50,23.00,8.00,62.00
2562,?????????,???????," 9,347 ",53.69,15.05,54.00,58.00,10.00,96.00
2562,?????????,??????????," 9,345 ",32.06,12.69,30.00,28.00,6.00,98.00
2562,?????????,??????????," 9,348 ",26.03,15.46,24.00,20.00,0.00,100.00
2562,?????????,???????????," 9,343 ",29.65,8.50,29.00,29.00,4.50,98.00
2562,?????????,???????," 3,317 ",53.90,15.05,54.00,58.00,9.00,92.00
2562,?????????,??????????," 3,318 ",30.51,10.42,28.00,28.00,0.00,92.00
2562,?????????,??????????," 3,317 ",24.82,13.29,24.00,20.00,0.00,100.00
2562,?????????,???????????," 3,319 ",29.62,7.97,29.00,25.00,6.00,67.50
2562,?????????,???????," 6,664 ",54.46,14.43,55.00,56.00,9.00,95.00
2562,?????????,??????????," 6,667 ",31.12,10.61,30.00,26.00,2.00,98.00
2562,?????????,??????????," 6,664 ",25.74,13.92,24.00,20.00,0.00,100.00
2562,?????????,???????????," 6,665 ",29.48,7.98,29.00,25.00,6.00,79.50
2562,???,???????," 6,476 ",52.70,14.33,53.00,54.00,6.00,96.00
2562,???,??????????," 6,477 ",30.52,10.63,28.00,28.00,4.00,90.00
2562,???,??????????," 6,477 ",24.19,12.85,24.00,20.00,0.00,100.00
2562,???,???????????," 6,475 ",29.11,7.74,28.50,25.00,8.00,86.00
2562,???????,???????," 5,417 ",54.59,14.60,55.00,56.00,12.00,99.00
2562,???????,??????????," 5,416 ",30.61,10.45,28.00,26.00,8.00,90.00
2562,???????,??????????," 5,417 ",25.37,13.33,24.00,20.00,0.00,100.00
2562,???????,???????????," 5,416 ",29.62,8.02,29.00,29.00,7.00,79.00
2562,????????,???????," 7,960 ",56.97,15.03,57.00,54.00,14.00,98.00
2562,????????,??????????," 7,960 ",34.05,14.31,30.00,26.00,8.00,100.00
2562,????????,??????????," 7,960 ",28.55,17.55,24.00,20.00,0.00,100.00
2562,????????,???????????," 7,960 ",30.58,8.88,29.50,27.00,4.50,83.00
2562,??????,???????," 4,901 ",52.76,14.52,53.00,57.00,13.00,92.00
2562,??????,??????????," 4,896 ",30.59,10.49,28.00,28.00,8.00,98.00
2562,??????,??????????," 4,900 ",24.30,13.22,20.00,20.00,0.00,96.00
2562,??????,???????????," 4,896 ",29.11,7.73,28.50,25.00,6.50,71.50
2562,?????????,???????," 8,982 ",52.62,14.63,53.00,53.00,14.00,97.00
2562,?????????,??????????," 8,979 ",30.50,10.37,28.00,28.00,4.00,92.00
2562,?????????,??????????," 8,976 ",23.87,12.60,20.00,20.00,0.00,100.00
2562,?????????,???????????," 8,978 ",29.42,7.67,29.00,27.00,4.50,77.50
2562,???????,???????," 9,582 ",56.24,14.95,57.00,60.00,4.00,96.00
2562,???????,??????????," 9,559 ",33.11,12.60,30.00,28.00,4.00,94.00
2562,???????,??????????," 9,583 ",27.44,15.95,24.00,20.00,0.00,100.00
2562,???????,???????????," 9,559 ",30.16,8.54,29.50,29.00,4.00,88.00
2562,?????????,???????," 8,976 ",53.60,14.26,54.00,57.00,13.00,97.00
2562,?????????,??????????," 8,971 ",30.75,10.65,30.00,26.00,0.00,96.00
2562,?????????,??????????," 8,976 ",24.72,13.23,24.00,20.00,0.00,100.00
2562,?????????,???????????," 8,971 ",29.22,7.85,29.00,29.00,4.00,83.50
2562,??????????,???????," 8,354 ",55.26,15.11,56.00,55.00,12.00,95.00
2562,??????????,??????????," 8,352 ",31.74,11.16,30.00,28.00,6.00,94.00
2562,??????????,??????????," 8,349 ",26.70,14.92,24.00,20.00,0.00,100.00
2562,??????????,???????????," 8,350 ",29.65,8.13,29.00,29.00,8.00,84.00
2562,??????,???????," 11,128 ",57.91,15.69,59.00,66.00,12.00,96.00
2562,??????,??????????," 11,116 ",35.67,14.54,32.00,28.00,6.00,98.00
2562,??????,??????????," 11,128 ",29.86,17.60,24.00,20.00,0.00,100.00
2562,??????,???????????," 11,117 ",31.12,9.30,30.00,27.00,6.00,84.00
2562,?????????,???????," 5,278 ",54.18,14.29,55.00,58.00,12.00,93.00
2562,?????????,??????????," 5,278 ",32.56,12.47,30.00,28.00,8.00,96.00
2562,?????????,??????????," 5,275 ",25.25,12.97,24.00,20.00,0.00,96.00
2562,?????????,???????????," 5,277 ",29.29,7.91,29.00,27.00,6.00,84.00
2562,???????????,???????," 1,813 ",55.68,14.96,56.00,55.00,18.00,92.00
2562,???????????,??????????," 1,810 ",33.91,12.82,32.00,28.00,10.00,96.00
2562,???????????,??????????," 1,812 ",28.31,16.71,24.00,20.00,0.00,100.00
2562,???????????,???????????," 1,807 ",30.25,8.35,29.50,27.00,6.50,78.00
2562,????????,???????," 4,695 ",56.64,15.65,57.00,60.00,8.00,97.00
2562,????????,??????????," 4,690 ",33.23,13.15,30.00,30.00,6.00,96.00
2562,????????,??????????," 4,695 ",29.22,18.84,24.00,20.00,0.00,100.00
2562,????????,???????????," 4,690 ",30.31,9.13,29.00,25.00,7.00,90.00
2562,???????????????,???????," 5,765 ",56.08,14.51,56.00,55.00,12.00,99.00
2562,???????????????,??????????," 5,761 ",33.19,12.37,30.00,28.00,8.00,98.00
2562,???????????????,??????????," 5,765 ",26.78,14.29,24.00,20.00,0.00,100.00
2562,???????????????,???????????," 5,760 ",29.76,8.02,29.00,27.00,8.00,76.00
2562,?????????????,???????," 15,325 ",56.78,15.57,57.00,58.00,12.00,99.00
2562,?????????????,??????????," 15,318 ",32.11,12.18,30.00,26.00,2.00,98.00
2562,?????????????,??????????," 15,318 ",27.53,17.02,24.00,20.00,0.00,100.00
2562,?????????????,???????????," 15,317 ",30.32,8.92,29.50,27.00,4.00,83.50
2562,??????,???????," 5,606 ",54.34,15.30,54.00,51.00,12.00,94.00
2562,??????,??????????," 5,603 ",31.04,11.23,28.00,28.00,8.00,98.00
2562,??????,??????????," 5,603 ",24.03,13.59,20.00,20.00,0.00,100.00
2562,??????,???????????," 5,605 ",28.91,7.73,28.50,27.00,2.00,79.50
2562,?????,???????," 2,763 ",56.20,14.53,56.00,55.00,18.00,92.00
2562,?????,??????????," 2,764 ",31.65,11.08,30.00,28.00,8.00,94.00
2562,?????,??????????," 2,761 ",25.14,14.02,24.00,20.00,0.00,100.00
2562,?????,???????????," 2,763 ",29.80,8.33,29.00,25.00,4.00,76.00
2562,??????,???????," 4,255 ",58.34,15.05,59.00,63.00,13.00,96.00
2562,??????,??????????," 4,251 ",39.28,17.28,34.00,30.00,8.00,100.00
2562,??????,??????????," 4,255 ",29.86,18.39,24.00,24.00,0.00,100.00
2562,??????,???????????," 4,251 ",30.82,9.49,29.50,27.00,2.00,92.00
2562,????????????,???????," 10,973 ",56.53,14.76,57.00,62.00,12.00,97.00
2562,????????????,??????????," 10,965 ",32.49,12.44,30.00,26.00,4.00,98.00
2562,????????????,??????????," 10,968 ",26.54,15.16,24.00,20.00,0.00,100.00
2562,????????????,???????????," 10,965 ",29.97,8.46,29.00,25.00,6.00,92.00
2562,?????,???????," 1,857 ",55.40,14.62,56.00,60.00,16.00,90.00
2562,?????,??????????," 1,857 ",31.50,11.93,30.00,30.00,8.00,92.00
2562,?????,??????????," 1,856 ",26.79,15.77,24.00,20.00,0.00,100.00
2562,?????,???????????," 1,857 ",29.81,8.01,29.00,25.00,6.00,76.50
2562,?????,???????," 5,151 ",58.26,14.41,59.00,57.00,13.00,94.00
2562,?????,??????????," 5,148 ",32.88,12.34,30.00,26.00,8.00,94.00
2562,?????,??????????," 5,150 ",27.99,15.86,24.00,24.00,0.00,100.00
2562,?????,???????????," 5,147 ",30.65,8.63,29.50,27.00,8.00,87.00
2562,?????,???????," 15,995 ",56.77,15.67,57.00,59.00,9.00,96.00
2562,?????,??????????," 15,992 ",34.25,14.43,30.00,28.00,8.00,100.00
2562,?????,??????????," 16,002 ",28.69,19.08,24.00,20.00,0.00,100.00
2562,?????,???????????," 15,990 ",30.67,9.61,29.50,27.00,4.00,96.00
2562,????,???????," 3,740 ",53.67,14.73,54.00,57.00,14.00,97.00
2562,????,??????????," 3,735 ",30.95,10.29,30.00,28.00,8.00,90.00
2562,????,??????????," 3,738 ",24.38,14.78,20.00,20.00,0.00,100.00
2562,????,???????????," 3,733 ",29.43,8.06,29.00,29.00,4.00,81.00
2562,????,???????," 6,753 ",58.30,15.24,59.00,59.00,15.00,97.00
2562,????,??????????," 6,752 ",33.47,13.17,30.00,28.00,8.00,98.00
2562,????,??????????," 6,749 ",29.28,18.37,24.00,20.00,0.00,100.00
2562,????,???????????," 6,750 ",30.82,9.76,29.50,27.00,8.00,92.00
2562,??????,???????," 5,086 ",57.83,15.18,59.00,61.00,12.00,96.00
2562,??????,??????????," 5,083 ",31.57,10.83,30.00,28.00,6.00,94.00
2562,??????,??????????," 5,083 ",26.79,14.76,24.00,20.00,0.00,100.00
2562,??????,???????????," 5,085 ",29.83,8.06,29.00,25.00,6.50,77.00
2562,???????,???????," 9,354 ",43.92,14.43,42.00,39.00,4.00,95.00
2562,???????,??????????," 9,375 ",29.04,9.33,28.00,26.00,4.00,92.00
2562,???????,??????????," 9,353 ",20.75,11.00,20.00,16.00,0.00,100.00
2562,???????,???????????," 9,387 ",27.63,7.31,27.00,27.00,6.00,88.00
2562,????,???????," 6,517 ",45.89,15.35,44.00,40.00,12.00,94.00
2562,????,??????????," 6,517 ",29.75,10.06,28.00,28.00,8.00,94.00
2562,????,??????????," 6,518 ",21.60,11.97,20.00,16.00,0.00,100.00
2562,????,???????????," 6,525 ",27.96,7.34,27.50,25.00,6.00,77.50
2562,????????,???????," 8,588 ",43.16,14.34,41.00,36.00,7.00,92.00
2562,????????,??????????," 8,587 ",28.90,8.97,28.00,28.00,6.00,92.00
2562,????????,??????????," 8,583 ",20.18,9.74,20.00,20.00,0.00,100.00
2562,????????,???????????," 8,583 ",27.36,7.10,27.00,25.00,6.00,69.50
2563,?????????????,???????," 21,821 ",59.51,16.09,61.25,63.75,3.75,96.25
2563,?????????????,??????????," 21,381 ",43.87,20.26,37.50,30.00,2.50,100.00
2563,?????????????,??????????," 21,838 ",31.61,19.64,28.00,20.00,0.00,100.00
2563,?????????????,???????????," 21,375 ",33.02,11.91,31.20,27.20,0.00,97.80
2563,???????????,???????," 5,090 ",56.51,15.77,58.75,58.75,10.00,93.75
2563,???????????,??????????," 4,974 ",38.17,16.56,35.00,27.50,5.00,100.00
2563,???????????,??????????," 5,092 ",25.96,14.78,24.00,20.00,0.00,100.00
2563,???????????,???????????," 4,970 ",30.47,9.43,29.40,27.20,6.60,86.80
2563,???????,???????," 3,962 ",58.11,15.78,60.00,63.75,10.00,96.25
2563,???????,??????????," 3,902 ",41.19,18.11,37.50,30.00,5.00,100.00
2563,???????,??????????," 3,967 ",27.59,16.27,24.00,20.00,0.00,100.00
2563,???????,???????????," 3,902 ",31.43,10.05,29.80,29.40,4.40,91.20
2563,????????,???????," 4,119 ",58.07,16.07,60.00,70.00,8.75,95.00
2563,????????,??????????," 4,060 ",42.23,19.27,37.50,27.50,2.50,100.00
2563,????????,??????????," 4,122 ",29.81,19.00,24.00,24.00,0.00,100.00
2563,????????,???????????," 4,061 ",32.48,11.79,30.20,27.20,6.60,95.60
2563,???????????????,???????," 3,390 ",53.19,16.07,53.75,58.75,7.50,95.00
2563,???????????????,??????????," 3,313 ",33.97,14.68,30.00,27.50,5.00,97.50
2563,???????????????,??????????," 3,398 ",25.32,15.94,20.00,16.00,0.00,100.00
2563,???????????????,???????????," 3,320 ",29.76,9.26,29.00,25.00,6.60,93.40
2563,???????,???????," 1,051 ",53.34,16.34,53.75,50.00,15.00,96.25
2563,???????,??????????," 1,025 ",33.67,13.87,30.00,30.00,10.00,87.50
2563,???????,??????????," 1,051 ",25.05,15.57,20.00,20.00,0.00,100.00
2563,???????,???????????," 1,024 ",29.83,9.73,29.00,25.00,8.80,82.00
2563,??????,???????," 3,312 ",55.12,15.98,56.25,62.50,11.25,93.75
2563,??????,??????????," 3,271 ",35.68,15.93,32.50,30.00,5.00,97.50
2563,??????,??????????," 3,311 ",26.23,16.25,24.00,20.00,0.00,100.00
2563,??????,???????????," 3,274 ",29.95,9.93,29.00,25.00,6.60,91.20
2563,?????????,???????," 1,042 ",54.84,15.57,56.25,57.50,11.25,88.75
2563,?????????,??????????," 1,032 ",34.16,13.33,32.50,27.50,5.00,87.50
2563,?????????,??????????," 1,038 ",25.80,13.63,24.00,24.00,0.00,88.00
2563,?????????,???????????," 1,032 ",29.90,9.44,29.40,29.40,6.60,77.60
2563,??????,???????, 746 ,53.61,15.07,55.00,55.00,10.00,91.25
2563,??????,??????????, 762 ,32.71,12.60,30.00,27.50,7.50,90.00
2563,??????,??????????, 760 ,26.81,16.17,24.00,16.00,0.00,96.00
2563,??????,???????????, 763 ,29.42,8.96,28.00,25.00,8.80,66.20
2563,???????,???????," 3,493 ",54.81,15.31,56.25,56.25,10.00,93.75
2563,???????,??????????," 3,426 ",34.83,14.65,32.50,27.50,5.00,100.00
2563,???????,??????????," 3,489 ",25.19,14.15,24.00,20.00,0.00,100.00
2563,???????,???????????," 3,439 ",29.96,9.42,29.00,22.80,6.60,86.80
2563,??????,???????," 9,322 ",57.90,15.87,60.00,60.00,7.50,98.75
2563,??????,??????????," 9,178 ",39.44,17.55,35.00,30.00,7.50,100.00
2563,??????,??????????," 9,322 ",28.31,17.33,24.00,20.00,0.00,100.00
2563,??????,???????????," 9,181 ",31.45,10.42,29.80,29.40,2.20,90.80
2563,?????,???????," 4,104 ",55.75,15.54,57.50,60.00,12.50,96.25
2563,?????,??????????," 4,016 ",38.05,16.93,32.50,30.00,7.50,100.00
2563,?????,??????????," 4,103 ",26.63,16.07,24.00,20.00,0.00,100.00
2563,?????,???????????," 4,021 ",30.86,10.15,29.40,25.00,4.80,91.20
2563,????????,???????," 2,181 ",58.74,15.72,60.00,66.25,11.25,93.75
2563,????????,??????????," 2,161 ",38.92,17.45,35.00,32.50,7.50,100.00
2563,????????,??????????," 2,184 ",28.61,16.77,24.00,20.00,0.00,100.00
2563,????????,???????????," 2,161 ",31.93,10.83,30.20,27.20,7.00,95.20
2563,????,???????," 1,280 ",54.51,15.67,55.00,61.25,12.50,90.00
2563,????,??????????," 1,262 ",33.20,13.73,30.00,27.50,5.00,100.00
2563,????,??????????," 1,281 ",24.64,12.37,24.00,24.00,0.00,96.00
2563,????,???????????," 1,271 ",29.29,7.88,29.00,27.20,4.80,63.20
2563,??????????,???????," 2,555 ",56.88,15.73,57.50,60.00,8.75,97.50
2563,??????????,??????????," 2,489 ",37.24,16.15,32.50,27.50,5.00,97.50
2563,??????????,??????????," 2,556 ",26.49,15.39,24.00,20.00,0.00,100.00
2563,??????????,???????????," 2,492 ",30.67,9.82,29.80,27.20,6.60,86.80
2563,??????????,???????," 2,495 ",54.93,15.11,56.25,60.00,12.50,95.00
